S,fluidColumn,An,Rem,Dfn,colIndex,cdrag
1.2,11,1.427996660722633,6606.616068219636,0.9953449642045238,4,1.747061994878755
1.2,15,1.427996660722633,2301.57609850311,1.0195516543849847,7,1.7957014829891615
0.6,15,1.9634954084936205,2711.9717578053915,1.0228215767634854,0,0.9143059501176682
1.2,11,1.427996660722633,2219.0820877388287,1.0130251525189693,10,1.724430678102028
0.6,11,1.9634954084936205,1882.4077571209586,1.0214723629130764,5,1.7585259003463098
0.6,11,1.9634954084936207,1897.4928179841484,1.0222945685374407,7,1.8425974839198538
1.2,8,1.427996660722633,6776.802079446733,0.9953419297984059,3,1.6737452497627676
1.2,11,1.427996660722633,3940.6104319448737,1.0179272711671907,10,1.7470898041218395
1.2,11,1.427996660722633,2123.6735307640247,0.9906832480130259,8,1.8652097889567407
0.6,8,1.9634954084936205,2826.7451718233992,1.0228215767634854,0,0.8525221401036026
0.6,15,1.9634954084936205,5167.823946081748,1.0217143569750708,4,1.6682398999534889
1.206,15,1.4241127169491357,2285.6591829862987,1.017991523694966,6,1.8898960859401295
1.2,8,1.427996660722633,6685.73438844013,0.9941763331714942,7,1.7423308307266452
0.6,15,1.9634954084936205,2787.028372817338,1.02412272839155,2,1.6536056699428738
1.2,11,1.427996660722633,2121.573545620095,1.028217449168313,6,1.8513844763685074
0.6,4,1.9634954084936205,1774.4701066845294,1.022578328200598,3,1.7141764453706771
1.2,4,1.427996660722633,2348.2733644169766,1.0226711829769546,3,1.7931942701436867
0.667,15,1.8845786764185921,1926.242366080666,1.0133272656009842,14,1.5789480086509946
0.42200000000000004,15,2.2092775341700372,1926.186159287228,1.0186713508429528,6,1.4195829443972787
0.6,11,1.9634954084936205,1545.0414660383583,1.0206111643778788,10,1.4526533834094086
1.2,15,1.4279966607226329,2129.149553169763,0.9923443470113272,5,1.874573256544114
0.6,8,1.9634954084936205,1648.0076557044977,1.0190473090520107,7,1.5266774154716898
0.6,15,1.9634954084936207,1979.2236088235302,1.0139939838029646,13,1.787754628517202
0.6,8,1.9634954084936205,2801.373399004844,1.0228215767634854,1,1.7758560709787359
0.6,8,1.9634954084936205,7826.896761794438,1.0228215767634854,1,1.5766243969099498
1.2,8,1.4279966607226333,2320.033945151526,1.0189335460319797,5,1.9532299999381812
1.2,15,1.427996660722633,2297.6961455672767,0.9871067435234464,4,1.8967463041608383
0.42200000000000004,15,2.209277534170037,2240.5447821244397,1.0210618459443392,3,1.6270619677809524
0.6,15,1.9634954084936205,2790.217760636057,1.0228215767634854,0,0.8793927536377995
0.6,4,1.9634954084936205,2717.6585596463287,1.0226444476058,3,1.6914270838930503
1.2,15,1.427996660722633,2147.0644204918676,1.003854319435248,13,1.8523736926751315
0.8390000000000001,15,1.7083157442032588,2704.546554558179,1.02199822003362,2,1.9227566786722086
