S,Rem,Prandtl,colIndex,nusselt
0.6,2796.6194663542537,0.7098435803104706,1,-0.0
0.6,2796.6194663542537,0.7098428028866052,2,-0.0
0.6,2446.2580776687632,0.7098421868324137,3,-0.0
0.6,2128.060403227895,0.7098418128019673,4,-0.0
0.6,1909.1783055296983,0.7098417310122908,5,-0.0
0.6,1857.8832179530286,0.7098415373780389,6,-0.0
0.6,1730.3945881752331,0.709841426060612,7,-0.0
0.6,1652.6581647239677,0.7098413514314166,8,-0.0
0.6,1598.4271909070776,0.7098413615433964,9,-0.0
0.6,1605.882533976747,0.7098412483396577,10,-0.0
0.6,1520.3353530283928,0.7098412674243557,11,-0.0
0.6,1535.0916019142658,0.7098412916846847,12,-0.0
0.6,1553.6473639929613,0.7098412188066516,13,-0.0
0.6,1497.2139041560476,0.7098412417687513,14,-0.0
0.6,2796.6194663542537,0.7098435803104706,1,62.4072050995542
0.6,2796.6194663542537,0.7098427650791305,2,62.70008037458805
0.6,2446.25563341787,0.7098421112187946,3,64.13833962588784
0.6,2128.0561505931378,0.7098416993827736,4,58.34814362680808
0.6,1909.1725826820139,0.7098415797871227,5,51.73610613560979
0.6,1857.8757925033747,0.7098413483476923,6,46.69849144430898
0.6,1730.3859432832307,0.709841199225015,7,41.80010639310382
0.6,1652.6482568914025,0.7098410867905735,8,34.9812219430658
0.6,1598.4160110775833,0.7098410590967933,9,31.855673538570866
0.6,1605.8696974409509,0.7098409080884747,10,29.215462632139705
0.6,1520.321681220815,0.7098408893674845,11,26.627320870432296
0.6,1535.0762635830743,0.7098408758220653,12,24.65819669621672
0.6,1553.6302878914469,0.7098407651394931,13,22.962667235277276
0.6,1497.1959523315786,0.7098407502959417,14,21.134671659140096
0.6,2796.6194663542537,0.7098435803104706,1,53.95822811882953
0.6,2796.6194663542537,0.7098426516569432,2,46.89593083756024
0.6,2446.2483006780917,0.7098418843788855,3,41.59025278311036
0.6,2128.043392733844,0.7098413591273287,4,37.90738890262247
0.6,1909.1554142298041,0.7098411261154159,5,33.62781255140246
0.6,1857.8535163116194,0.7098407812625871,6,29.852086076975056
0.6,1730.360008836045,0.7098405187267709,7,27.72001210022717
0.6,1652.6185337084437,0.7098402928796771,8,25.239589906207197
0.6,1598.3824720034713,0.7098401517721785,9,23.418709138147058
0.6,1605.8311883773358,0.7098398873541569,10,21.63572628228216
0.6,1520.280666449664,0.7098397552206147,11,20.4078473056986
0.6,1535.0302494017587,0.7098396282629383,12,19.025798430259208
0.6,1553.5790605816471,0.7098394041722108,13,17.95708280165845
0.6,1497.1420979990237,0.7098392759176431,14,16.946435306284705
0.6,2795.9117133529903,0.7098435803104706,1,52.994594766700054
0.6,2795.9117133529903,0.7098424621916903,2,44.55134316112412
0.6,2445.2196846155925,0.7098415050392897,3,39.3436103564781
0.6,2126.383140946786,0.7098407901931081,4,35.19865108443675
0.6,1906.9450730637054,0.7098403713407119,5,31.38539490932147
0.6,1857.5982942670473,0.7098398490968082,6,28.172732531926744
0.6,1738.000795778185,0.7098394057117187,7,26.175343343236786
0.6,1666.4094860139974,0.7098389625776245,8,23.757159852756757
0.6,1591.7870072940188,0.7098386017526209,9,22.024564279365336
0.6,1576.4161390035933,0.7098381492493183,10,20.515350642402094
0.6,1489.904191024691,0.7098378610472754,11,19.322527108256573
0.6,1530.5745068789452,0.7098375384537329,12,18.08328604698763
0.6,1544.102386601734,0.7098371589023396,13,17.16096972528244
0.6,1513.7012454604328,0.7098368340040079,14,16.308531565342957
0.6,2795.9117133529903,0.7098435803104706,1,52.78463410686104
0.6,2795.9117133529903,0.7098421975426858,2,43.90810416736006
0.6,2445.2025821488733,0.7098409757572551,3,38.54786593129992
0.6,2126.353396060029,0.7098399962886912,4,34.46665922362422
0.6,1906.9050601800457,0.7098393128176589,5,30.713990918685468
0.6,1857.54632442218,0.7098385259669857,6,27.702365234961434
0.6,1737.9400160218934,0.7098378179812549,7,25.63457881376544
0.6,1666.339554777541,0.7098371102549448,8,23.305579471965086
0.6,1591.7090744596073,0.7098364848413357,9,21.66421457288066
0.6,1576.3279331363317,0.7098357677627012,10,20.188223682419796
0.6,1489.810405302248,0.7098352149818598,11,19.045004800128705
0.6,1530.4674562077976,0.709834627818454,12,17.78938713727246
0.6,1543.9835903366925,0.7098339837088725,13,16.9323970836411
0.6,1513.5742013354668,0.7098333942546488,14,16.115373640519554
0.6,2795.9117133529903,0.7098435803104706,1,52.431400882943684
0.6,2795.9117133529903,0.7098418560466113,2,43.599730027823746
0.6,2445.1805135492,0.7098402927914516,3,38.11251658442556
0.6,2126.3150142661666,0.7098389718726299,4,34.160901408193304
0.6,1906.85342927637,0.7098379469619067,5,30.408260560208685
0.6,1857.4792652447768,0.7098368186925846,6,27.400998949513326
0.6,1737.8615895493103,0.7098357693018433,7,25.406975902449894
0.6,1666.249320434422,0.7098347201871253,8,23.112466290301914
0.6,1591.608516129609,0.7098337533954971,9,21.480417910800025
0.6,1576.2141201074216,0.7098326949616992,10,20.031806185720928
0.6,1489.6893933794306,0.7098318008269521,11,18.93065665609101
0.6,1530.3293294701623,0.7098308723268986,12,17.686494505485374
0.6,1543.8303094255511,0.709829886901462,13,16.826249992067023
0.6,1513.4102795032643,0.7098289561400747,14,16.00367270599879
0.6,2787.76989311289,0.7098435803104706,1,52.2808212474982
0.6,2787.76989311289,0.709841436904399,2,43.17074119273753
0.6,2434.3727778566495,0.7098394844796704,3,38.04169955100056
0.6,2128.8448916043376,0.7098377624737046,4,33.845486464871406
0.6,1918.8915942096748,0.70983621855842,5,30.284254698570585
0.6,1803.5943607870822,0.7098347415653153,6,27.39340381844647
0.6,1726.774622556688,0.7098333003195028,7,25.188089437864903
0.6,1671.7904184690913,0.7098318024320561,8,22.97458473930235
0.6,1572.9356305072126,0.7098304407593671,9,21.397288927680542
0.6,1573.208822267193,0.7098289863997825,10,19.98330576357541
0.6,1502.272663080179,0.7098276515590464,11,18.82516625839702
0.6,1523.422019163144,0.7098263033698645,12,17.630733739888328
0.6,1534.000437732912,0.7098249144657491,13,16.737858368071006
0.6,1513.0198402971014,0.7098235654763693,14,15.987822041589764
0.6,2787.76989311289,0.7098435803104706,1,52.24061094730425
0.6,2787.76989311289,0.7098409451817497,2,43.04780603015742
0.6,2434.341141109943,0.7098385010942544,3,37.92752914556209
0.6,2128.7895592867867,0.7098362874759891,4,33.70143367258627
0.6,1918.8167813348466,0.7098342519923048,5,30.177860149656475
0.6,1803.5006039225814,0.7098322834749873,6,27.28950253786304
0.6,1726.6624182943663,0.7098303507489581,7,25.126217242986208
0.6,1671.660060913872,0.7098283614326315,8,22.903269849608407
0.6,1572.7925397362076,0.7098265083637104,9,21.339637361524126
0.6,1573.0452618083023,0.709824562663017,10,19.933076864070692
0.6,1502.0969546146987,0.7098227365111941,11,18.78403412997175
0.6,1523.2240393396767,0.7098208970559582,12,17.586025629082638
0.6,1533.7811480580942,0.7098190169358346,13,16.706118943919495
0.6,1512.783887434966,0.7098171767678855,14,15.960553196306078
0.6,2787.76989311289,0.7098435803104706,1,52.17430196509815
0.6,2787.76989311289,0.7098403778557727,2,42.952285154251385
0.6,2434.304640067071,0.7098373665280285,3,37.84107518558884
0.6,2128.725720158871,0.7098345857443755,4,33.638070407409906
0.6,1918.7304677690904,0.7098319831625838,5,30.11579963459402
0.6,1803.392435519134,0.7098294476147655,6,27.256855315731453
0.6,1726.5329685104393,0.7098269479256203,7,25.078805669783232
0.6,1671.5096695795908,0.7098243917220258,8,22.863870826785547
0.6,1572.6274603444483,0.7098219718201211,9,21.308035325255858
0.6,1572.856569504223,0.7098194593666529,10,19.90705927851403
0.6,1501.8942502106863,0.7098170665133041,11,18.752140307275944
0.6,1522.9956446181886,0.709814660425104,12,17.55747391012382
0.6,1533.5281728597483,0.709812213746356,13,16.683495693454287
0.6,1512.5116927483937,0.7098098070795769,14,15.937755092006139
0.6,2783.0604088563605,0.7098435803104706,1,52.27301177993778
0.6,2783.0604088563605,0.7098397508725587,2,42.91361646246571
0.6,2436.6108230997365,0.7098360829233283,3,37.74426590884543
0.6,2123.668282890082,0.7098326349544907,4,33.45140291266732
0.6,1897.9264240914388,0.709829359298774,5,30.176748301853163
0.6,1760.908549803499,0.7098262211408503,6,27.023343824251718
0.6,1709.8701608928786,0.7098231031819874,7,25.02674194179541
0.6,1671.4142044393304,0.7098199230924747,8,23.0971477505554
0.6,1586.2847068889162,0.7098168821125725,9,20.947737214354746
0.6,1602.1368081652283,0.7098136969472664,10,19.726497741928508
0.6,1508.7638863220618,0.7098106383847013,11,18.75666834876357
0.6,1511.3533970665035,0.7098075771639858,12,17.492909218861293
0.6,1511.6616306670785,0.7098044812429382,13,16.573018408189693
0.6,1484.431772938218,0.7098014379515448,14,15.737653591185818
0.6,2783.0604088563605,0.7098435803104706,1,52.21523469049773
0.6,2783.0604088563605,0.7098390323507432,2,42.87566936037731
0.6,2436.5645494883292,0.7098346460399911,3,37.71962084211259
0.6,2123.587621601231,0.7098304798567807,4,33.422229959127804
0.6,1897.8182931286242,0.7098264861244863,5,30.149258943026982
0.6,1760.7747834244935,0.7098226300209433,6,26.98414302224784
0.6,1709.7077990886305,0.7098187942531975,7,24.998779623783076
0.6,1671.2237519737464,0.70981489650178,8,23.080475229733306
0.6,1586.0738289960989,0.7098111379786307,9,20.926196192435906
0.6,1601.8933962170781,0.709807235431126,10,19.711015210341703
0.6,1508.5060068786452,0.7098034596021515,11,18.741756058474767
0.6,1511.0663722681772,0.709799681251526,12,17.476887865165533
0.6,1511.3458386594589,0.7097958683448597,13,16.558284001801464
0.6,1484.0934777185619,0.7097921081916221,14,15.729679883350867
0.6,2783.0604088563605,0.7098435803104706,1,52.23138492411264
0.6,2783.0604088563605,0.7098382382376471,2,42.83899692168857
0.6,2436.5134075456485,0.7098330580242187,3,37.69454480014871
0.6,2123.4984757138236,0.7098280981342079,4,33.40013328991198
0.6,1897.6987901980444,0.7098233108806353,5,30.11681270440872
0.6,1760.6269516508114,0.7098186614337673,6,26.965461321393057
0.6,1709.5283682789698,0.7098140325070188,7,24.984000430122123
0.6,1671.013281063318,0.7098093417922243,8,23.05870039385557
0.6,1585.8407898573687,0.7098047904700137,9,20.912200518727538
0.6,1601.624408753906,0.7098000953345893,10,19.6939076768947
0.6,1508.2210368372878,0.7097955270788122,11,18.73234163768921
0.6,1510.749200709352,0.7097909564853699,12,17.46565331298103
0.6,1510.9968845749631,0.7097863515284671,13,16.551738928257897
0.6,1483.7196639021413,0.7097817994948901,14,15.720209563803563
0.6,2772.3430062657953,0.7098435803104706,1,51.899186598919336
0.6,2772.3430062657953,0.7098373737883581,2,42.64940404011722
0.6,2426.768962596742,0.7098313689165594,3,38.023453932468485
0.6,2137.1658054643785,0.7098256126361816,4,33.94335146595972
0.6,1957.369424883399,0.709820000770405,5,30.263390951112793
0.6,1853.210475375098,0.7098143463209882,6,27.346569400474273
0.6,1713.2202418468385,0.7098087869595657,7,24.653866575700302
0.6,1630.4978632738691,0.7098032543191004,8,22.96515129962752
0.6,1563.05180370567,0.7097978567455174,9,21.112774569106705
0.6,1595.1810923603878,0.709792359508105,10,19.847435357784217
0.6,1552.0789875687701,0.7097869398772252,11,18.674771315808627
0.6,1566.680956573511,0.7097814587712951,12,17.36961364286477
0.6,1533.9716900019782,0.7097759839017975,13,16.56583444152617
0.6,1504.809848585763,0.709770527628359,14,15.819695681506746
0.6,2772.3430062657953,0.7098435803104706,1,51.868978547853345
0.6,2772.3430062657953,0.7098364252949102,2,42.643841661401645
0.6,2426.7081208013897,0.7098294722700912,3,38.01097835133998
0.6,2137.0586424267212,0.7098227681574829,4,33.93269523818863
0.6,1957.2222025332237,0.7098162087715676,5,30.246172594350647
0.6,1853.0246234209756,0.7098096071272211,6,27.334028563156913
0.6,1713.005474444901,0.7098031008777043,7,24.63763600735671
0.6,1630.2525848799166,0.7097966216610064,8,22.95255169876139
0.6,1562.7774809468824,0.7097902777981543,9,21.104229506180232
0.6,1594.8611344505093,0.7097838346032035,10,19.839030041786277
0.6,1551.728758827152,0.7097774693077933,11,18.663331592282354
0.6,1566.288150218531,0.7097710428643369,12,17.36392754200589
0.6,1533.5486216428028,0.7097646229677876,13,16.559129209289743
0.6,1504.3570907650242,0.7097582219730206,14,15.811595504629087
0.6,2772.3430062657953,0.7098435803104706,1,51.862786477868944
0.6,2772.3430062657953,0.7098354041925914,2,42.61777411107313
0.6,2426.6426211775947,0.709827430487627,3,37.99037323291527
0.6,2136.943278026452,0.709819706095862,4,33.91383656908761
0.6,1957.0637166599263,0.7098121268223723,5,30.235086077598407
0.6,1852.8245571127704,0.7098045056961106,6,27.320876251608663
0.6,1712.7742864880204,0.7097969803505173,7,24.631764143530628
0.6,1629.9885592084509,0.7097894824289498,8,22.94204062263732
0.6,1562.4821977584431,0.7097821202255955,9,21.095006356463088
