S,fluidColumn,An,Rem,Dfn,colIndex,cdrag
0.6,15,1.9634954084936205,2783.0604088563605,1.0228215767634854,1,1.7521379826599854
0.6,15,1.9634954084936205,2783.0604088563605,1.0227636362564971,2,1.6639108912574236
0.6,15,1.9634954084936205,2436.6108230997365,1.0227081333748398,3,1.85549837801036
0.6,15,1.9634954084936205,2123.668282890082,1.022655954078187,4,1.9156773143758543
0.6,15,1.9634954084936205,1897.9264240914388,1.0226063778524557,5,1.8475879109634745
0.6,15,1.9634954084936205,1760.908549803499,1.0225588784143125,6,1.7213668629259429
0.6,15,1.9634954084936205,1709.8701608928786,1.0225116806333092,7,1.8799963559561272
0.6,15,1.9634954084936205,1671.4142044393304,1.0224635381686389,8,1.5690662108346318
0.6,15,1.9634954084936205,1586.2847068889162,1.022417497688759,9,1.8341753423644014
0.6,15,1.9634954084936205,1602.1368081652283,1.0223692700924907,10,1.6701374932610196
0.6,15,1.9634954084936205,1508.7638863220618,1.0223229554341846,11,1.7023617457716198
0.6,15,1.9634954084936205,1511.3533970665035,1.0222765966056462,12,1.6914147363029033
0.6,15,1.9634954084936205,1511.6616306670785,1.0222297082906473,13,1.5829114099984989
0.6,15,1.9634954084936205,1484.431772938218,1.0221836131524804,14,1.2587667190459597
0.6,15,1.9634954084936205,2783.0604088563605,1.0228215767634854,0,0.8853454798511617
0.6,15,1.9634954084936205,2783.0604088563605,1.0228215767634854,1,1.7521379826599854
0.6,15,1.9634954084936205,2783.0604088563605,1.0227527641302219,2,1.6639285790603362
0.6,15,1.9634954084936205,2436.5645494883292,1.0226863891296427,3,1.8555378294122002
0.6,15,1.9634954084936205,2123.587621601231,1.0226233377208842,4,1.9157384145028098
0.6,15,1.9634954084936205,1897.8182931286242,1.0225628893894014,5,1.8476664868236383
0.6,15,1.9634954084936205,1760.7747834244935,1.022504517851523,6,1.721458377897077
0.6,15,1.9634954084936205,1709.7077990886305,1.0224464479769577,7,1.8801163007771715
0.6,15,1.9634954084936205,1671.2237519737464,1.0223874334252876,8,1.569183009395894
0.6,15,1.9634954084936205,1586.0738289960989,1.0223305208638755,9,1.8343313885200254
0.6,15,1.9634954084936205,1601.8933962170781,1.0222714211932002,10,1.6702973540494472
0.6,15,1.9634954084936205,1508.5060068786452,1.0222142344658167,11,1.7025428060731416
0.6,15,1.9634954084936205,1511.0663722681772,1.0221570035743497,12,1.6916126329222942
0.6,15,1.9634954084936205,1511.3458386594589,1.022099243202894,13,1.5831134595327145
0.6,15,1.9634954084936205,1484.0934777185619,1.0220422760138972,14,1.2589407925558225
0.6,15,1.9634954084936205,2783.0604088563605,1.0228215767634854,0,0.8853454798511617
0.6,15,1.9634954084936205,2783.0604088563605,1.0228215767634854,1,1.7521379826599854
0.6,15,1.9634954084936205,2783.0604088563605,1.0227407479631487,2,1.6639481285344757
0.6,15,1.9634954084936205,2436.5134075456485,1.02266235680512,3,1.8555814341141665
0.6,15,1.9634954084936205,2123.4984757138236,1.0225872892479415,4,1.9158059485364585
0.6,15,1.9634954084936205,1897.6987901980444,1.0225148247765576,5,1.8477533387422627
0.6,15,1.9634954084936205,1760.6269516508114,1.0224444371069243,6,1.7215595340062853
0.6,15,1.9634954084936205,1709.5283682789698,1.0223743511089232,7,1.8802488847926835
0.6,15,1.9634954084936205,1671.013281063318,1.0223033204425662,8,1.5693121184975831
0.6,15,1.9634954084936205,1585.8407898573687,1.0222343917740069,9,1.8345038857558016
0.6,15,1.9634954084936205,1601.624408753906,1.0221632760055546,10,1.6704740720210451
0.6,15,1.9634954084936205,1508.2210368372878,1.022094073187782,11,1.7027429634997953
0.6,15,1.9634954084936205,1510.749200709352,1.0220248262142169,12,1.6918314073458227
0.6,15,1.9634954084936205,1510.9968845749631,1.0219550497693124,13,1.5833368299887147
0.6,15,1.9634954084936205,1483.7196639021413,1.0218860665145824,14,1.2591332391673542
0.6,15,1.9634954084936205,2772.3430062657953,1.0228215767634854,0,0.8942590788055946
0.6,15,1.9634954084936205,2772.3430062657953,1.0228215767634854,1,1.7759467973663594
0.6,15,1.9634954084936205,2772.3430062657953,1.0227276672004442,2,1.662178568905827
0.6,15,1.9634954084936205,2426.768962596742,1.0226367934441365,3,1.7944822242442968
0.6,15,1.9634954084936205,2137.1658054643785,1.0225496675568233,4,1.7418223309434102
0.6,15,1.9634954084936205,1957.369424883399,1.022464714162976,5,1.8304544962567
0.6,15,1.9634954084936205,1853.210475375098,1.0223791028099865,6,1.8123393887415242
0.6,15,1.9634954084936205,1713.2202418468385,1.0222949181007217,7,1.886005275480642
0.6,15,1.9634954084936205,1630.4978632738691,1.0222111251852732,8,1.5255656349383913
0.6,15,1.9634954084936205,1563.05180370567,1.022129365538903,9,1.7019869473970164
0.6,15,1.9634954084936205,1595.1810923603878,1.0220460837011918,10,1.582973773041815
0.6,15,1.9634954084936205,1552.0789875687701,1.0219639651976629,11,1.718354779453355
0.6,15,1.9634954084936205,1566.680956573511,1.0218809027099989,12,1.6511629634452156
0.6,15,1.9634954084936205,1533.9716900019782,1.0217979221679439,13,1.7673579111247886
0.6,15,1.9634954084936205,1504.809848585763,1.0217152109841126,14,1.191227979515456
0.6,15,1.9634954084936205,2772.3430062657953,1.0228215767634854,0,0.8942590788055946
0.6,15,1.9634954084936205,2772.3430062657953,1.0228215767634854,1,1.7759467973663594
0.6,15,1.9634954084936205,2772.3430062657953,1.022713314330408,2,1.66220189610089
0.6,15,1.9634954084936205,2426.7081208013897,1.0226080877196144,3,1.7945325973178212
0.6,15,1.9634954084936205,2137.0586424267212,1.0225066089925432,4,1.741895680463249
0.6,15,1.9634954084936205,1957.2222025332237,1.0224073027731562,5,1.8305572820411389
0.6,15,1.9634954084936205,1853.0246234209756,1.0223073386092216,6,1.8124666118209602
0.6,15,1.9634954084936205,1713.005474444901,1.0222088011029458,7,1.8861641638720732
0.6,15,1.9634954084936205,1630.2525848799166,1.0221106554045707,8,1.5257155925227086
0.6,15,1.9634954084936205,1562.7774809468824,1.02201454298837,9,1.702178164325988
0.6,15,1.9634954084936205,1594.8611344505093,1.0219169083956685,10,1.583173868684707
0.6,15,1.9634954084936205,1551.728758827152,1.0218204371504596,11,1.7185961448605542
0.6,15,1.9634954084936205,1566.288150218531,1.0217230219357978,12,1.6514181078252523
0.6,15,1.9634954084936205,1533.5486216428028,1.021625688680768,13,1.767655865864468
0.6,15,1.9634954084936205,1504.3570907650242,1.021528624797789,14,1.1914455619505868
0.6,15,1.9634954084936205,2772.3430062657953,1.0228215767634854,0,0.8942590788055946
0.6,15,1.9634954084936205,2772.3430062657953,1.0228215767634854,1,1.7759467973663594
0.6,15,1.9634954084936205,2772.3430062657953,1.022697862302246,2,1.6622270104493755
0.6,15,1.9634954084936205,2426.6426211775947,1.022577183682537,3,1.7945868311720563
0.6,15,1.9634954084936205,2136.943278026452,1.0224602529649116,4,1.74197465406057
0.6,15,1.9634954084936205,1957.0637166599263,1.022345494772784,5,1.830667952148014
0.6,15,1.9634954084936205,1852.8245571127704,1.0222300786543257,6,1.812603597702714
0.6,15,1.9634954084936205,1712.7742864880204,1.0221160892110335,7,1.8863352499648722
0.6,15,1.9634954084936205,1629.9885592084509,1.0220024915933108,8,1.5258770668975203
0.6,15,1.9634954084936205,1562.4821977584431,1.0218909272743666,9,1.7023840727683939
0.6,15,1.9634954084936205,1594.5167371374553,1.0217778407974045,10,1.5833893442790699
0.6,15,1.9634954084936205,1551.351787160146,1.0216659176847693,11,1.718856069904
0.6,15,1.9634954084936205,1565.8653594888715,1.021553050620994,12,1.6516928793673735
0.6,15,1.9634954084936205,1533.0932693549985,1.0214402655344526,13,1.767976750328603
0.6,15,1.9634954084936205,1503.8697946318575,1.0213277498373543,14,1.191679895718719
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.02268099134367,2,1.6744602197260043
0.6,15,1.9634954084936205,2444.691520797679,1.0225428409901172,3,1.8057601977611302
0.6,15,1.9634954084936205,2125.4646347086145,1.0224083566158595,4,1.7904110729084934
0.6,15,1.9634954084936205,1905.7096106306453,1.0222783507670496,5,1.6900874576630207
0.6,15,1.9634954084936205,1855.9937894697841,1.0221467805211397,6,1.7615729655965005
0.6,15,1.9634954084936205,1736.1244690504707,1.022016403483597,7,1.8814924661904089
0.6,15,1.9634954084936205,1664.2508439624162,1.0218860302540453,8,1.6000525755378676
0.6,15,1.9634954084936205,1589.381593386896,1.0217569024960178,9,1.7992704256937262
0.6,15,1.9634954084936205,1573.6938969171856,1.0216263875293998,10,1.584638150094225
0.6,15,1.9634954084936205,1487.0100084378334,1.0214983587471516,11,1.6779084319084816
0.6,15,1.9634954084936205,1527.2712790819264,1.021369809610341,12,1.6734885177868877
0.6,15,1.9634954084936205,1540.437066968389,1.0212403986308045,13,1.5830197497072276
0.6,15,1.9634954084936205,1509.78180931075,1.0211118147029683,14,1.3205584988654135
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.0226632512339122,2,1.67448926653887
0.6,15,1.9634954084936205,2444.6157645758462,1.0225073607992168,3,1.8058228562015417
0.6,15,1.9634954084936205,2125.3329048023534,1.0223551363714882,4,1.7905042754674045
0.6,15,1.9634954084936205,1905.532442976624,1.0222073904955828,5,1.6902047812765197
0.6,15,1.9634954084936205,1855.763725540394,1.0220580802499895,6,1.7617258453620626
0.6,15,1.9634954084936205,1735.8554589373907,1.0219099632392965,7,1.881688438952154
0.6,15,1.9634954084936205,1663.94139188005,1.0217618500634718,8,1.6002470384978478
0.6,15,1.9634954084936205,1589.0368029323636,1.0216149823852079,9,1.7995203756872116
0.6,15,1.9634954084936205,1573.30373506375,1.0214667275260625,10,1.5848858364118643
0.6,15,1.9634954084936205,1486.5952486542205,1.0213209588760324,11,1.6781998787225152
0.6,15,1.9634954084936205,1526.7979514116996,1.0211746698983681,12,1.673808310352231
0.6,15,1.9634954084936205,1539.91191150978,1.021027519105419,13,1.583349802018931
0.6,15,1.9634954084936205,1509.220306037395,1.0208811953899044,14,1.320856815942116
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.0226443670833567,2,1.6745201876571305
0.6,15,1.9634954084936205,2444.535125186968,1.0224695925323284,3,1.8058895601896936
0.6,15,1.9634954084936205,2125.1926876857256,1.0222984840214868,4,1.7906034992034048
0.6,15,1.9634954084936205,1905.3438659362455,1.0221318540943076,5,1.6903296888274235
0.6,15,1.9634954084936205,1855.518852683398,1.0219636598303823,6,1.7618886132765101
0.6,15,1.9634954084936205,1735.5691410641996,1.021796658833365,7,1.8818970945480407
0.6,15,1.9634954084936205,1663.6120393516912,1.0216296617035883,8,1.6004540939890468
0.6,15,1.9634954084936205,1588.6698498256128,1.0214639101028515,9,1.7997865208222605
0.6,15,1.9634954084936205,1572.8885058642609,1.0212967713544914,10,1.5851495806404656
0.6,15,1.9634954084936205,1486.1538535945504,1.0211321188453515,11,1.6785102316246887
0.6,15,1.9634954084936205,1526.2942415271868,1.0209669460410038,12,1.674148859985168
0.6,15,1.9634954084936205,1539.35306284525,1.0208009114543444,13,1.583701289929491
0.6,15,1.9634954084936205,1508.6227943804627,1.0206357039762761,14,1.321174518924368
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.022624338892003,2,1.6745529832883983
0.6,15,1.9634954084936205,2444.4496030565856,1.0224295361901576,3,1.8059603106204911
0.6,15,1.9634954084936205,2125.043984840679,1.0222383995679714,4,1.7907087461132827
0.6,15,1.9634954084936205,1905.1438824997615,1.022051741567455,5,1.6904621836680254
0.6,15,1.9634954084936205,1855.2591760756795,1.0218635192693704,6,1.7620612748020923
0.6,15,1.9634954084936205,1735.2655229958189,1.0216764902763804,7,1.8821184413837537
0.6,15,1.9634954084936205,1663.2627968171228,1.021489465189205,8,1.6006737517467173
0.6,15,1.9634954084936205,1588.280747633103,1.0213036856686952,9,1.8000688754058654
0.6,15,1.9634954084936205,1572.448226857754,1.0211165190400748,10,1.585429398736911
0.6,15,1.9634954084936205,1485.6858442270268,1.0209318386868427,11,1.6788395114869772
0.6,15,1.9634954084936205,1525.7601760069647,1.020746638077034,12,1.6745101918896457
0.6,15,1.9634954084936205,1538.760553400912,1.0205605757241243,13,1.5840742418296718
0.6,15,1.9634954084936205,1507.9893121484808,1.0203753405170892,14,1.3215116356247405
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.0226031666598514,2,1.674587653652884
0.6,15,1.9634954084936205,2444.3591986359866,1.0223871917734526,3,1.8060351084432344
0.6,15,1.9634954084936205,2124.8867978387025,1.0221748830131854,4,1.7908200183153964
0.6,15,1.9634954084936205,1904.932495837866,1.021967052919513,5,1.6906022693550573
0.6,15,1.9634954084936205,1854.9847012060989,1.0217576585744337,6,1.762243835734723
0.6,15,1.9634954084936205,1734.944612752462,1.0215494575795623,7,1.8823524883792921
0.6,15,1.9634954084936205,1662.8936753436105,1.0213412605360288,8,1.6009060221027602
0.6,15,1.9634954084936205,1587.8695107356239,1.0211343091036809,9,1.8003674546232977
0.6,15,1.9634954084936205,1571.9829166346578,1.0209259706097384,10,1.5857253076392563
0.6,15,1.9634954084936205,1485.1912427751467,1.0207201184341637,11,1.6791877404668516
0.6,15,1.9634954084936205,1525.1957830186643,1.0205137460475955,12,1.6748923328244594
0.6,15,1.9634954084936205,1538.134417538964,1.020306511964122,13,1.5844686878645475
0.6,15,1.9634954084936205,1507.3198994044299,1.0201001050706817,14,1.3218681955771963
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.0225808503869023,2,1.6746241989833999
0.6,15,1.9634954084936205,2444.263912402201,1.0223425592830042,3,1.8061139546616531
0.6,15,1.9634954084936205,2124.7211283407896,1.0221079343595012,4,1.7909373180497847
0.6,15,1.9634954084936205,1904.7097093015707,1.0218777881552257,5,1.6907499496499288
0.6,15,1.9634954084936205,1854.695433875209,1.0216460777534786,6,1.7624363022044682
0.6,15,1.9634954084936205,1734.606418809103,1.0214155607547706,7,1.8825992449698676
0.6,15,1.9634954084936205,1662.5046866250273,1.0211850477606632,8,1.6011509159869397
0.6,15,1.9634954084936205,1587.4361543269729,1.0209557804299472,9,1.800682274540152
0.6,15,1.9634954084936205,1571.4925948348364,1.0207251260919459,10,1.5860373252692954
0.6,15,1.9634954084936205,1484.6700727150633,1.020496958122893,11,1.6795549420110218
0.6,15,1.9634954084936205,1524.6010923152608,1.0202682699961736,12,1.6752953111082198
0.6,15,1.9634954084936205,1537.474691552716,1.0200387202265198,13,1.5848846599396127
0.6,15,1.9634954084936205,1506.6145984594211,1.0198099976987238,14,1.3222442300435762
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,0,0.8746571275795855
0.6,15,1.9634954084936205,2795.9117133529903,1.0228215767634854,1,1.7420555826578379
0.6,15,1.9634954084936205,2795.9117133529903,1.0225573115300064,2,1.6746627481570544
0.6,15,1.9634954084936205,2444.1634095115824,1.0222954816335725,3,1.8061971278744062
0.6,15,1.9634954084936205,2124.5463950782246,1.022037317980643,4,1.7910610606039343
0.6,15,1.9634954084936205,1904.474742440225,1.021783633108329,5,1.6909057484273229
