S,Rem,Prandtl,colIndex,nusselt
0.6,1537.3696356312823,0.709754172130405,10,19.866146813709285
0.6,2827.3880968302433,0.7098435803104706,1,50.22419479584954
0.6,2827.3880968302433,0.7098316139709612,2,42.42716155750613
0.6,2355.7263700578837,0.7098200929197557,3,36.880630640229825
0.6,2037.137818004736,0.7098089133677232,4,33.05864562843113
0.6,1884.0295340694809,0.7097978727508791,5,29.9040027732263
0.6,1808.2078712024063,0.7097868500386931,6,26.501736262878023
0.6,1739.0409499056066,0.7097757707915792,7,24.519927182168185
0.6,1624.1653644874364,0.7097647689102812,8,22.64946472795434
0.6,1557.6949107705248,0.7097538327873368,9,20.917154647470888
0.6,1536.9638900703542,0.7097429681483115,10,19.85997064885216
0.6,2827.3880968302433,0.7098435803104706,1,50.22194643025669
0.6,2827.3880968302433,0.7098302906475867,2,42.423432639694376
0.6,2355.6439548377643,0.7098174471661259,3,36.87353714285185
0.6,2036.9952763853746,0.7098049460391623,4,33.05313894522308
0.6,1883.8317877017578,0.7097925846946163,5,29.89541061063536
0.6,1807.954815566638,0.7097802421086249,6,26.49306726253387
0.6,1738.7367244177137,0.7097678438557629,7,24.513091593719203
0.6,1623.824402866223,0.7097555238084445,8,22.642560796331757
0.6,1557.3133949226844,0.7097432703538925,9,20.909920712408688
0.6,1536.5336668280074,0.7097310892083492,10,19.853079340112068
0.6,2827.3880968302433,0.7098435803104706,1,50.21170180758993
0.6,2827.3880968302433,0.709828891786552,2,42.4104807019216
0.6,2355.556834694816,0.7098146504935714,3,36.862931053099054
0.6,2036.8446021343125,0.7098007525644949,4,33.0495334777808
0.6,1883.622765668159,0.709786995418533,5,29.88910021089178
0.6,1807.6873389800899,0.7097732580387155,6,26.48739034987568
0.6,1738.415172160009,0.7097594660144286,7,24.508108913041468
0.6,1623.4640336568268,0.7097457531879945,8,22.637837381184383
0.6,1556.9101759311902,0.7097321079408664,9,20.905824725214593
0.6,1536.0789840700493,0.7097185359792867,10,19.847573619835266
0.6,2827.3880968302433,0.7098435803104706,1,50.217516447103044
0.6,2827.3880968302433,0.7098274173966151,2,42.40650991514436
0.6,2355.4650100887375,0.709811702937146,3,36.86159603082477
0.6,2036.685796843719,0.7097963330225624,4,33.04260285110779
0.6,1883.4024712822063,0.7097811050627058,5,29.884466141901232
0.6,1807.4054470954056,0.7097658980476801,6,26.48388592541482
0.6,1738.076301624415,0.7097506375822871,7,24.501873480335245
0.6,1623.0842682758296,0.709735457476949,8,22.63026126935189
0.6,1556.485268693583,0.7097203461068544,9,20.900201211548772
0.6,1535.5998609877495,0.7097053091675241,10,19.84305287396045
0.6,2827.3880968302433,0.7098435803104706,1,50.2114480833399
0.6,2827.3880968302433,0.7098258622981511,2,42.401542295623436
0.6,2355.3681583403245,0.7098085941610434,3,36.852297928284365
0.6,2036.5183033286621,0.7097916719446173,4,33.035349278255225
0.6,1883.170132823576,0.7097748930485994,5,29.87675114211221
0.6,1807.1081539491609,0.7097581364703194,6,26.47682249901575
0.6,1737.7189294059917,0.7097413278305983,7,24.495636681677166
0.6,1622.683782577165,0.7097246009059884,8,22.62596431214327
0.6,1556.0371939815411,0.7097079440648423,9,20.89513059261174
0.6,1535.0946322202637,0.709691362991147,10,19.83800882698909
0.6,2827.3880968302433,0.7098435803104706,1,50.21340512917198
0.6,2827.3880968302433,0.7098242366318249,2,42.397564731218246
0.6,2355.266910916312,0.7098053444568122,3,36.85004099801052
0.6,2036.3432145206789,0.7097867997835445,4,33.032333302135264
0.6,1882.927267577874,0.7097684000008907,5,29.871874679035514
0.6,1806.7974025812944,0.7097500241134502,6,26.47186169743589
0.6,1737.3453930904313,0.7097315977585019,7,24.49022326899463
0.6,1622.2651982609414,0.7097132546769179,8,22.62011659158913
0.6,1555.5688873824447,0.7096949832296278,9,20.889229885114865
0.6,1534.566610455783,0.7096767890882901,10,19.832238949724022
0.6,2827.3880968302433,0.7098435803104706,1,50.20930811414035
0.6,2827.3880968302433,0.709822535465738,2,42.393319543955926
0.6,2355.1609605588137,0.709801943985325,3,36.84475554259964
0.6,2036.1599999701814,0.7097817018174417,4,33.02671743700986
0.6,1882.6731410016957,0.7097616063392567,5,29.868069355761484
0.6,1806.4722547145557,0.7097415365626353,6,26.468427878867434
0.6,1736.9545667339758,0.7097214181417317,7,24.48586587963349
0.6,1621.8272557283613,0.7097013847797536,8,22.615589272194384
0.6,1555.0789420564442,0.70968142482953,9,20.885243711037884
0.6,1534.0142121472031,0.7096615439494922,10,19.827194685445843
0.6,2827.3880968302433,0.7098435803104706,1,50.208144742598044
0.6,2827.3880968302433,0.709820758810539,2,42.394260506515124
0.6,2355.0503078267657,0.7097983927891834,3,36.841227597287656
0.6,2035.9686616123497,0.7097763781420877,4,33.022383079031364
0.6,1882.4077571209586,0.7097545122337967,5,29.86240255255042
0.6,1806.1327172144042,0.7097326740833578,6,26.46194964528857
0.6,1736.5464606468115,0.7097107893621376,7,24.48050167177918
0.6,1621.3699688354725,0.709688991733615,8,22.61051686064239
0.6,1554.5673760778095,0.7096672695417636,9,20.880077512986382
0.6,1533.4374605696892,0.7096456284308084,10,19.822675774450335
0.6,2827.3880968302433,0.7098435803104706,1,50.20926425368187
0.6,2827.3880968302433,0.7098189066773476,2,42.389297739651205
0.6,2354.934953303873,0.7097946909128711,3,36.83532527179362
0.6,2035.7692014679246,0.709770828857482,4,33.01603582612059
0.6,1882.1311201391522,0.7097471178620864,5,29.857752272400266
0.6,1805.7787972483852,0.7097234369527381,6,26.456976904541545
0.6,1736.121085591698,0.70969971181826,7,24.47599589345716
0.6,1620.893352045075,0.7096760760802502,8,22.6064101168874
0.6,1554.034208310362,0.7096525180729809,9,20.875175610544858
0.6,1532.83638001269,0.7096290434254049,10,19.817443976240313
0.6,2827.3880968302433,0.7098435803104706,1,50.205747800667
0.6,2827.3880968302433,0.7098169790777553,2,42.38431422956626
0.6,2354.8148975986082,0.7097908384027528,3,36.83103993676539
0.6,2035.561621643153,0.7097650540678402,4,33.01367855415804
0.6,1881.8432344371734,0.7097394234091661,5,29.85388704309725
0.6,1805.4105022857602,0.7097138254595106,6,26.453168911695432
0.6,1735.6784527832538,0.7096881859252938,7,24.4706120319745
0.6,1620.3974204255776,0.7096626383839794,8,22.60042214191668
0.6,1553.4794584057438,0.7096371711591902,9,20.869341461421143
0.6,1532.21099577739,0.7096117898634398,10,19.812626568221226
0.6,2827.3880968302433,0.7098435803104706,1,50.20454359663956
0.6,2827.3880968302433,0.7098149760238255,2,42.38357661999242
0.6,2354.6901413441965,0.709786835307073,3,36.82803636562134
0.6,2035.3459243297345,0.7097590538815891,4,33.00930444274748
0.6,1881.54410457315,0.7097314290675295,5,29.848519233489363
0.6,1805.0278400971063,0.7097038399040039,6,26.448604095240253
0.6,1735.2185738872254,0.7096762121150517,7,24.465933641880795
0.6,1619.882189649811,0.7096486792316351,8,22.59534790224532
0.6,1552.9031468016058,0.7096212295656666,9,20.864810387418537
0.6,1531.561334174053,0.7095938687119391,10,19.80717391029064
0.6,2827.3880968302433,0.7098435803104706,1,50.20519179682873
0.6,2827.3880968302433,0.7098128975280922,2,42.37832903871804
0.6,2354.5606851986145,0.7097826816759549,3,36.82307084584601
0.6,2035.1221118047636,0.7097528284113631,4,33.00331708253772
0.6,1881.2337352822651,0.709723135037113,5,29.843904408805045
0.6,1804.6308187539116,0.7096934805981172,6,26.443418347222096
0.6,1734.7414610197156,0.7096637908359258,7,24.461794490932846
0.6,1619.3476759937917,0.7096341992325036,8,22.59097731603175
0.6,1552.3052947197345,0.709604694086863,9,20.85937056235701
0.6,1530.887422519264,0.7095752809746688,10,19.80118607322329
0.6,2827.3880968302433,0.7098435803104706,1,50.20325043279243
0.6,2827.3880968302433,0.7098107364409537,2,42.37551248742038
0.6,2354.4260837256124,0.7097783632490311,3,36.81948170499712
0.6,2034.889415207653,0.709746356324492,4,32.99923651280709
0.6,1880.911062072218,0.7097145129511974,5,29.839541558538563
0.6,1804.2180787585858,0.7096827121792034,6,26.43960086534475
0.6,1734.2454830575196,0.7096508797673721,7,24.456437425478004
0.6,1618.7920550336921,0.7096191491458597,8,22.58512578663913
0.6,1551.6838648262383,0.7095875085993967,9,20.853622278055813
0.6,1530.1869679759045,0.7095559636829004,10,19.795391370713972
0.6,2827.3880968302433,0.7098435803104706,1,50.20238896279597
0.6,2827.3880968302433,0.7098085068546677,2,42.37400160355168
0.6,2354.2872145171636,0.7097739082134006,3,36.81695659080321
0.6,2034.6493529316563,0.7097396799057771,4,32.997208751922535
0.6,1880.5781921514877,0.7097056191951058,5,29.83622505774712
0.6,1803.792317667171,0.7096716051357326,6,26.43488857779246
0.6,1733.7338841780247,0.7096375635033549,7,24.45100239174266
0.6,1618.2189639771416,0.7096036276736891,8,22.58003815349964
0.6,1551.0429283718377,0.7095697859157343,9,20.84858982438767
0.6,1529.4645631678313,0.7095360437620193,10,19.79016543946026
0.6,2827.3880968302433,0.7098435803104706,1,50.203015115823526
0.6,2827.3880968302433,0.709806201867053,2,42.37210790148167
0.6,2354.1436475422947,0.7097693028041401,3,36.81275472099902
0.6,2034.401182795557,0.7097327785665938,4,32.99159712072986
0.6,1880.234098087347,0.709696426395316,5,29.831637353952733
0.6,1803.3522234666154,0.7096601253479249,6,26.429635033406445
0.6,1733.205090414119,0.7096238012163555,7,24.446036949791495
0.6,1617.6266425345093,0.7095875873189095,8,22.574540142399957
0.6,1550.3805198683106,0.7095514719071886,9,20.842794985910906
0.6,1528.717996367567,0.7095154604894498,10,19.78439202803096
0.6,2827.3880968302433,0.7098435803104706,1,50.20062736024873
0.6,2827.3880968302433,0.7098038214925286,2,42.3698959160181
0.6,2353.995383557963,0.7097645470788755,3,36.80945243565206
0.6,2034.1449074176812,0.7097256524363649,4,32.9885318857555
0.6,1879.8787853218241,0.7096869347814354,5,29.82599097125808
0.6,1802.897805428616,0.7096482731737638,6,26.42509714046221
0.6,1732.6591156765394,0.709609593420724,7,24.440428337620244
0.6,1617.0151093832199,0.709571028780038,8,22.569540586099563
0.6,1549.6966636563302,0.7095325674840454,9,20.83708221882852
0.6,1527.9472988905818,0.7094942150146588,10,19.778140959472488
0.6,2827.3880968302433,0.7098435803104706,1,50.19974133849567
0.6,2827.3880968302433,0.7098013657459842,2,42.367418546572075
0.6,2353.842423345824,0.709759641097104,3,36.80688634089768
0.6,2033.880529501426,0.7097183016486921,4,32.98411176384666
0.6,1879.5122594729946,0.7096771445904505,5,29.82227520914906
0.6,1802.429073123495,0.7096360489826798,6,26.420025034495897
0.6,1732.0959743221042,0.7095949406471777,7,24.435215393900872
0.6,1616.3843837970057,0.7095539527777053,8,22.563312453116605
0.6,1548.9913848502588,0.709513073585265,9,20.831412088806758
0.6,1527.152503043326,0.7094723085231399,10,19.772089941499832
0.6,2827.3880968302433,0.7098435803104706,1,50.20010828522583
0.6,2827.3880968302433,0.7097988346427779,2,42.36471930930279
0.6,2353.684767712225,0.709754584920191,3,36.802903619577165
0.6,2033.6080518351864,0.7097107263413512,4,32.98017657339686
0.6,1879.1345263347587,0.7096670560667118,5,29.817492039965504
0.6,1801.946036419701,0.7096234531555233,6,26.415532581118242
0.6,1731.5156811527745,0.7095798434427518,7,24.430309691529942
0.6,1615.734485644391,0.7095363600545833,8,22.557563994529456
0.6,1548.2647093358482,0.7094929911783737,9,20.825751833305148
0.6,1526.3336421198612,0.7094497422362585,10,19.766177898157082
0.6,2827.3880968302433,0.7098435803104706,1,50.197983329751466
0.6,2827.3880968302433,0.7097962281987397,2,42.36183411389477
0.6,2353.5224174881923,0.709749378611368,3,36.79963612283382
0.6,2033.3274772922866,0.7097029266562864,4,32.975104526298736
0.6,1878.7455918766138,0.7096566694619207,5,29.811801952059977
0.6,1801.4487054832866,0.709610486084537,6,26.410521635193106
0.6,1730.9182514146828,0.7095643023707527,7,24.424796939305715
0.6,1615.0654353871362,0.709518251375309,8,22.552193647238187
0.6,1547.5166637678765,0.709472321259348,9,20.81946265382129
0.6,1525.490750398389,0.7094265174110896,10,19.759802803089563
0.6,2827.3880968302433,0.7098435803104706,1,50.197118011848566
0.6,2827.3880968302433,0.7097935464301678,2,42.361175228087504
0.6,2353.355373529422,0.709744022235732,3,36.796961355054954
0.6,2033.0388088309007,0.7096949027396025,4,32.97196061299058
0.6,1878.3454622434201,0.7096459850351138,5,29.807703110828978
0.6,1800.9370907773787,0.7095971481733268,6,26.40505703466389
0.6,1730.3037007971338,0.7095483180107081,7,24.41875409330138
0.6,1614.3772540786285,0.7094996275264037,8,22.54643872643292
0.6,1546.7472755677147,0.7094510648525,9,20.81320047996407
0.6,1524.6238631376843,0.7094026353402537,10,19.753013175787444
0.6,2827.3880968302433,0.7098435803104706,1,50.19991359768666
0.6,2827.3880968302433,0.7097907802203416,2,42.358711787279816
0.6,2353.183067792716,0.7097384976197275,3,36.794614149762396
0.6,2032.741066432033,0.7096866274201423,4,32.9668424107003
0.6,1877.932781241961,0.7096349666763226,5,29.80253655228123
0.6,1800.4094610882175,0.7095833944315615,6,26.399630100211766
0.6,1729.6699531761108,0.7095318365500846,7,24.41371751376565
0.6,1613.6676206522825,0.7094804259307209,8,22.539991471382482
0.6,1545.9539540153864,0.7094291506732425,9,20.80694093361571
0.6,1523.7300660734861,0.7093780160884614,10,19.746536136415816
0.6,2827.3880968302433,0.7098435803104706,1,50.19811354839775
0.6,2827.3880968302433,0.7097879476074566,2,42.355461462895924
0.6,2353.0066236985226,0.7097328408233491,3,36.78978089568042
0.6,2032.4361929218817,0.709678154763618,4,32.963101068482935
0.6,1877.5102438606514,0.7096236864408051,5,29.797942727602447
0.6,1799.86926482899,0.7095693148875868,6,26.394345848420738
0.6,1729.0211538190379,0.7095149659734692,7,24.407547975449866
0.6,1612.941180420364,0.7094607725124356,8,22.533696752341825
0.6,1545.1418963565914,0.7094067225685677,9,20.800751978590146
0.6,1522.815219299783,0.7093528214086868,10,19.739556942847976
0.6,2827.3880968302433,0.7098435803104706,1,50.19737081451421
0.6,2827.3880968302433,0.7097850397218075,2,42.35413896944785
0.6,2352.825488587658,0.709727034166851,3,36.78711735629496
0.6,2032.1232348867188,0.7096694583392167,4,32.9583783879772
0.6,1877.0765308106643,0.7096121092051684,5,29.792542903335637
0.6,1799.3148180041005,0.7095548657835302,6,26.388651658563383
0.6,1728.355283355378,0.7094976539462753,7,24.401611553342995
0.6,1612.1956759059547,0.7094406064174013,8,22.527677708500825
0.6,1544.308583002258,0.7093837112214683,9,20.794018230461823
0.6,1521.8764887358086,0.7093269735772851,10,19.73265649399953
0.6,2827.3880968302433,0.7098435803104706,1,50.19753550909003
0.6,2827.3880968302433,0.70978205658157,2,42.35060019287153
0.6,2352.639663414461,0.7097210777227752,3,36.78338589191607
0.6,2031.802195623599,0.7096605383096357,4,32.953975909452545
0.6,1876.6316489363849,0.7096002352576574,5,29.787396913094735
0.6,1798.7461322602892,0.7095400475681811,6,26.383342053885457
0.6,1727.672359238017,0.7094799011124413,7,24.39585541115318
0.6,1611.4311305139327,0.7094199285189245,8,22.52132438239499
0.6,1543.4540444169215,0.7093601177684559,9,20.787264718297273
0.6,1520.913913528142,0.7093004740274292,10,19.725378337669763
0.6,2827.3880968302433,0.7098435803104706,1,50.195901596900114
0.6,2827.3880968302433,0.7097789982053885,2,42.34883098327736
0.6,2352.4491491578783,0.709714971565518,3,36.78011630955794
0.6,2031.4730785140143,0.7096513948416997,4,32.949836663254764
0.6,1876.1756052562794,0.709588064893771,5,29.782454254857416
0.6,1798.1632195384723,0.7095248607015342,6,26.377630406231713
0.6,1726.9723993575985,0.7094617081318563,7,24.389622686908965
0.6,1610.647568232108,0.7093987397117727,8,22.514663531976947
0.6,1542.5783118185295,0.7093359433737454,9,20.78047282475835
0.6,1519.927533784622,0.7092733242269446,10,19.71815432079157
0.6,2827.3880968302433,0.7098435803104706,1,50.197634901787296
0.6,2827.3880968302433,0.7097758646123753,2,42.346832178039094
0.6,2352.253946821451,0.7097087157713289,3,36.77723601283038
0.6,2031.135887023808,0.7096420281063526,4,32.94591159256404
0.6,1875.7084069626196,0.7095755984162457,5,29.77767144652196
0.6,1797.566092073116,0.7095093056547581,6,26.372237171288322
0.6,1726.2554220413558,0.7094430756803041,7,24.382961220874385
0.6,1609.8450136293518,0.7093770409120823,8,22.507718183402783
0.6,1541.681417175612,0.709311189229121,9,20.773626544653766
0.6,1518.917390570201,0.7092455256781184,10,19.71057248513557
0.6,2827.3880968302433,0.7098435803104706,1,50.19758966939368
0.6,2827.3880968302433,0.7097726558221102,2,42.34462991712321
0.6,2352.0540574333068,0.7097023104183067,3,36.773422266771
0.6,2030.7906247030842,0.7096324382786506,4,32.94114631272348
0.6,1875.2300614212015,0.7095628361350371,5,29.77218351691168
0.6,1796.9547623915962,0.7094933829101583,6,26.36645253494054
0.6,1725.521446051919,0.7094240044494018,7,24.377023701388783
0.6,1609.0234918536812,0.7093548330572653,8,22.50098210473785
0.6,1540.7633932043802,0.7092858565537961,9,20.76630805539225
0.6,1517.8835259027019,0.7092170799175018,10,19.70302387599756
