S,Vmfn,Rem,Dfn,colIndex,frictionFactor
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.0228059432656371,2,5.254372605289128
0.6,0.19867120006970143,2356.407250519208,1.0227969911418173,3,6.121488768076202
0.6,0.18379370662491454,2038.3156064467748,1.0227931550353917,4,7.076751035838334
0.6,0.1764485763420116,1885.6637003940587,1.0227913711642984,5,6.657846399499375
0.6,0.1697486474481731,1810.299409824782,1.022789807429688,6,6.167680471304082
0.6,0.15858209929177566,1741.5557738985979,1.0227873357068629,7,6.638060702522806
0.6,0.15213630920874235,1626.9842641070097,1.0227859854623957,8,7.25297870022082
0.6,0.15015506378573082,1560.8495434834012,1.0227855816930995,9,7.697679594071389
0.6,0.1532374045053532,1540.5217773605543,1.0227862121489792,10,8.031950196487665
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.022805371245238,2,5.254375543881746
0.6,0.19867120006970143,2356.404896043516,1.0227958471010978,3,6.121495615222125
0.6,0.18379370662491454,2038.3115331516585,1.0227914389743769,4,7.076762909360247
0.6,0.1764485763420116,1885.6580480305115,1.0227890830829953,5,6.657861293766549
0.6,0.1697486474481731,1810.2921745512624,1.0227869473281066,6,6.167697718486123
0.6,0.15858209929177566,1741.5470732448105,1.0227839035850288,7,6.638082977641717
0.6,0.15213630920874235,1626.97451018848,1.0227819813203052,8,7.253007095282354
0.6,0.15015506378573082,1560.838626477914,1.022781005530742,9,7.697714035297231
0.6,0.1532374045053532,1540.5094632763664,1.0227810639663335,10,8.03199062542018
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.0228036551840414,2,5.254384359679323
0.6,0.19867120006970143,2356.3978326288698,1.0227924149789602,3,6.1215161567516745
0.6,0.18379370662491454,2038.299313309392,1.0227862907913974,4,7.076798530164601
0.6,0.1764485763420116,1885.6410910295972,1.0227822188392144,5,6.657905976967076
0.6,0.1697486474481731,1810.270468883887,1.022778367023576,6,6.167749460609717
0.6,0.15858209929177566,1741.5209715137464,1.022773607219847,7,6.638149803893355
0.6,0.15213630920874235,1626.945248742738,1.022769968894482,8,7.253092281797774
0.6,0.15015506378573082,1560.8058758660807,1.0227672770442677,9,7.6978173608194576
0.6,0.1532374045053532,1540.4725215454425,1.022765619419165,10,8.032111914653722
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.0228007950820466,2,5.254399052741022
0.6,0.19867120006970143,2356.3860603125568,1.0227866947754694,3,6.121550392940187
0.6,0.18379370662491454,2038.278947049217,1.022777710486645,4,7.076857898967263
0.6,0.1764485763420116,1885.6128296604882,1.02277077843334,5,6.657980450298008
0.6,0.1697486474481731,1810.2342932821912,1.022764066516737,6,6.167835699407334
0.6,0.15858209929177566,1741.4774693962834,1.0227564466122787,7,6.638261183962521
0.6,0.15213630920874235,1626.8964806993013,1.0227499481862723,8,7.25323426375969
0.6,0.15015506378573082,1560.7512928617416,1.0227443962354712,9,7.697989576172416
0.6,0.1532374045053532,1540.410953732649,1.022739878509781,10,8.032314071496632
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.0227967909392541,2,5.254419623165452
0.6,0.19867120006970143,2356.369579156721,1.0227786864907313,3,6.12159832424657
0.6,0.18379370662491454,2038.2504345865343,1.0227656980604403,4,7.076941016961377
0.6,0.1764485763420116,1885.573264371797,1.022754761866013,5,6.658084715754517
0.6,0.1697486474481731,1810.1836485120464,1.022744045808658,6,6.167956437766578
0.6,0.15858209929177566,1741.4165680438348,1.022732421763926,7,6.638417122324185
0.6,0.15213630920874235,1626.8282076072828,1.0227219191979189,8,7.253433047822969
0.6,0.15015506378573082,1560.6748794878413,1.022712363107343,9,7.698230690580845
0.6,0.1532374045053532,1540.3247624459102,1.0227038412420266,10,8.032597108130707
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.0227916240560777,2,5.254446167157126
0.6,0.19867120006970143,2356.3483122812313,1.0227683527257294,3,6.121660175161638
0.6,0.18379370662491454,2038.2136430709318,1.0227501974144884,4,7.077048273999708
0.6,0.1764485763420116,1885.5222110254108,1.0227340943398133,5,6.658219263083158
0.6,0.1697486474481731,1810.1182991419537,1.022718211402946,6,6.168112243625172
0.6,0.15858209929177566,1741.3379846710197,1.022701420479577,7,6.638618353546432
0.6,0.15213630920874235,1626.7401128169781,1.0226857510355425,8,7.253689571729746
0.6,0.15015506378573082,1560.5762817488069,1.0226710280674884,9,7.698541843105625
0.6,0.1532374045053532,1540.2135488530434,1.0226573393251444,10,8.032962363577187
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
0.6,0.22967146713222036,2827.3880968302433,1.022785328092994,2,5.254478511969068
0.6,0.19867120006970143,2356.32239834471,1.0227557608016007,3,6.121735543576486
0.6,0.18379370662491454,2038.1688125754436,1.0227313095307742,4,7.077178973493889
0.6,0.1764485763420116,1885.46000302634,1.0227089104977622,5,6.658383219357073
0.6,0.1697486474481731,1810.0386722833618,1.0226867316038468,6,6.168302107176004
0.6,0.15858209929177566,1741.24223330026,1.022663644724889,7,6.638863574758396
0.6,0.15213630920874235,1626.6327730323148,1.0226416793264008,8,7.254002176333559
0.6,0.15015506378573082,1560.4561456269435,1.0226206604049555,9,7.698921023355511
0.6,0.1532374045053532,1540.0780421801715,1.022600675710161,10,8.033407480324474
0.6,0.2755689363636294,2827.3880968302433,1.0228215767634854,1,4.414540972888006
