S,Vmfn,Rem,Dfn,colIndex,frictionFactor
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0228057113685736,2,6.277793312533768
0.6,0.21473951537083238,2310.712261432306,1.0228026034427677,3,5.787594275821296
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0228051393481745,2,6.277796823491718
0.6,0.21473951537083238,2310.709952614035,1.0228014594020307,3,5.787600749456585
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0228034232869776,2,6.27780735638913
0.6,0.21473951537083238,2310.703026171411,1.022798027279841,3,5.787620170449222
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.022800563184983,2,6.277824911296693
0.6,0.21473951537083238,2310.6914821409964,1.0227923070762626,3,5.787652539059526
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227965590421906,2,6.2778494883322224
0.6,0.21473951537083238,2310.675320583734,1.0227842987914022,3,5.787697855721367
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.022791392159014,2,6.277881202438496
0.6,0.21473951537083238,2310.65446611033,1.0227739650262424,3,5.7877563326796215
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227850961959304,2,6.277919847221687
0.6,0.21473951537083238,2310.629054690574,1.0227613731019218,3,5.787827589760349
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227776561920487,2,6.277965514770004
0.6,0.21473951537083238,2310.5990260735125,1.0227464930968966,3,5.7879117972391345
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227690721473692,2,6.2780182053899525
0.6,0.21473951537083238,2310.564380417656,1.0227293250114453,3,5.788008956244837
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.022759344061892,2,6.278077919435181
0.6,0.21473951537083238,2310.525117905884,1.022709868845888,3,5.78811906808
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227484719356168,2,6.278144657306494
0.6,0.21473951537083238,2310.481238745443,1.0226881246005883,3,5.788242134220901
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227364557685437,2,6.27821841945185
0.6,0.21473951537083238,2310.432743167943,1.0226640922759522,3,5.788378156317593
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227232955606729,2,6.278299206366373
0.6,0.21473951537083238,2310.379631429352,1.0226377718724287,3,5.78852713619396
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0227089426906366,2,6.278387317077834
0.6,0.21473951537083238,2310.3217075910347,1.02260906614783,3,5.788689626309981
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0226934906624745,2,6.278482178166246
0.6,0.21473951537083238,2310.2593493125387,1.0225781621106702,3,5.788864570276073
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0226768945935145,2,6.2785840657944325
0.6,0.21473951537083238,2310.1923757881027,1.0225449699962275,3,5.789052478545096
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0226591544837567,2,6.278692980646428
0.6,0.21473951537083238,2310.1207873711783,1.0225094898051212,3,5.7892533536375135
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.022640270333201,2,6.2788089234534725
0.6,0.21473951537083238,2310.0445844395595,1.0224717215380141,3,5.789467198247985
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0226202421418475,2,6.278931894994038
0.6,0.21473951537083238,2309.9637673953753,1.0224316651956116,3,5.789694015245459
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.022599069909696,2,6.2790618960938405
0.6,0.21473951537083238,2309.8783366650828,1.0223893207786614,3,5.789933807673267
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0225767536367467,2,6.27919892762584
0.6,0.21473951537083238,2309.7882926994653,1.022344688287954,3,5.790186578749234
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0225532147798508,2,6.279343472831744
0.6,0.21473951537083238,2309.6933190766363,1.0222976106382502,3,5.790453221625671
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0225286066866104,2,6.279494591019205
0.6,0.21473951537083238,2309.5940350180804,1.0222483945252137,3,5.790732002792571
0.6,0.2725000805604987,2795.9010704507155,1.0228215767634854,1,4.671791821804697
0.6,0.22521781413551878,2795.9010704507155,1.0225028545525718,2,6.279652742544828
0.6,0.21473951537083238,2309.490139224182,1.022196890341052,3,5.791023773321634
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0224759407320858,2,6.2806924023762685
0.6,0.21469128086184283,2308.8178276998456,1.0221430831695897,3,5.799225268423747
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0224479005164517,2,6.2808646477974825
0.6,0.21469128086184283,2308.70473771957,1.022087002846107,3,5.799543462890652
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0224187162600198,2,6.28104393086574
0.6,0.21469128086184283,2308.5870388465646,1.0220286344545126,3,5.7998746767260565
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.02238838796279,2,6.281230252785562
0.6,0.21469128086184283,2308.464731701624,1.0219679779958961,3,5.800218914379178
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0223569156247623,2,6.281423614808868
0.6,0.21469128086184283,2308.337816929806,1.02190503347139,3,5.800576180474987
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0223241907810068,2,6.281624684692777
0.6,0.21469128086184283,2308.205857839293,1.0218395839528893,3,5.800947711314075
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0222904266226878,2,6.281832153886295
0.6,0.21469128086184283,2308.06971479391,1.0217720558228431,3,5.801331091490904
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.022255518423571,2,6.282046667228306
0.6,0.21469128086184283,2307.9289662046917,1.0217022396305662,3,5.801727515058589
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0222194661836566,2,6.282268226160701
0.6,0.21469128086184283,2307.783612813733,1.0216301353773616,3,5.80213698734732
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.022182269902944,2,6.28249683217289
0.6,0.21469128086184283,2307.6336553873443,1.0215557430645759,3,5.80255951386388
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0221439295814336,2,6.282732486801814
0.6,0.21469128086184283,2307.479094716044,1.0214790626935983,3,5.802995100291827
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0221044452191255,2,6.282975191631986
0.6,0.21469128086184283,2307.3199316145447,1.0214000942658603,3,5.803443752491699
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0220638168160194,2,6.283224948295504
0.6,0.21469128086184283,2307.1561669217435,1.021318837782837,3,5.803905476501192
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.022021905985404,2,6.283482609285922
0.6,0.21469128086184283,2306.987243745786,1.021235016473817,3,5.80438185162212
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.021978985762007,2,6.283746497762163
0.6,0.21469128086184283,2306.81426345308,1.0211491764075245,3,5.804869780843865
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0219349214978117,2,6.284017443259756
0.6,0.21469128086184283,2306.6366842337798,1.0210610482906317,3,5.805370801075172
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0218897131928188,2,6.284295447601603
0.6,0.21469128086184283,2306.454507023488,1.0209706321247842,3,5.805884919065093
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0218433608470279,2,6.284580512658343
0.6,0.21469128086184283,2306.2677327819324,1.0208779279116702,3,5.806412141740926
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0217958644604392,2,6.284872640348382
0.6,0.21469128086184283,2306.0763624929564,1.0207829356530207,3,5.80695247620845
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0217472240330525,2,6.28517183263793
0.6,0.21469128086184283,2305.8803971645016,1.0206856553506094,3,5.807505929752166
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0216974395648681,2,6.285478091541025
0.6,0.21469128086184283,2305.6798378286003,1.020586087006253,3,5.8080725098355375
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0216463427473932,2,6.285792454656076
0.6,0.21469128086184283,2305.4740075808722,1.0204838940069658,3,5.8086541401320515
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0215942664589175,2,6.286112876130543
0.6,0.21469128086184283,2305.264248418131,1.0203797421070933,3,5.809247039363027
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0215410461296441,2,6.2864403705551535
0.6,0.21469128086184283,2305.0498984920705,1.0202733021709876,3,5.809853088626862
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0214866817595727,2,6.286774940135785
0.6,0.21469128086184283,2304.830958931009,1.0201645742006362,3,5.8104722961060675
0.6,0.27250267381367016,2795.9276777064015,1.0228215767634854,1,4.671117687749895
0.6,0.22516283716828336,2795.9276777064015,1.0214311733487036,2,6.2871165871263255
0.6,0.21469128086184283,2304.607430887286,1.0200535581980692,3,5.811104670163445
1.2,0.42473457354216315,2455.7858424599835,1.0228215767634854,1,2.447622343152013
1.2,0.4061935257897261,2455.7858424599835,1.022820017757106,2,2.5880572134852233
1.2,0.39267931083948404,2348.5763948120075,1.0228189252641455,3,2.594174333349025
1.2,0.42473457354216315,2455.7858424599835,1.0228215767634854,1,2.447622343152013
1.2,0.4061935257897261,2455.7858424599835,1.022819279528098,2,2.5880590814387787
1.2,0.39267931083948404,2348.5733663173532,1.0228174488061428,3,2.594178078092977
1.2,0.42473457354216315,2455.7858424599835,1.0228215767634854,1,2.447622343152013
1.2,0.4061935257897261,2455.7858424599835,1.022817064841073,2,2.5880646853156244
1.2,0.39267931083948404,2348.564280854023,1.0228130194321694,3,2.5941893123896107
1.2,0.42473457354216315,2455.7858424599835,1.0228215767634854,1,2.447622343152013
1.2,0.4061935257897261,2455.7858424599835,1.0228133736960316,2,2.5880740251642966
1.2,0.39267931083948404,2348.549138483915,1.0228056371423326,3,2.5942080364332605
