S,fluidColumn,An,Rem,Dfn,colIndex,cdrag
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0228059432656371,2,1.8874775602125025
0.6,11,1.9634954084936205,2356.407250519208,1.0227969911418173,3,1.8296610463959453
0.6,11,1.9634954084936205,2038.3156064467748,1.0227931550353917,4,1.8532035075546218
0.6,11,1.9634954084936205,1885.6637003940587,1.0227913711642984,5,1.7562580769778917
0.6,11,1.9634954084936205,1810.299409824782,1.022789807429688,6,1.8527795892198395
0.6,11,1.9634954084936205,1741.5557738985979,1.0227873357068629,7,1.801147571165069
0.6,11,1.9634954084936205,1626.9842641070097,1.0227859854623957,8,1.7346434885703765
0.6,11,1.9634954084936205,1560.8495434834012,1.0227855816930995,9,1.5679199860498605
0.6,11,1.9634954084936205,1540.5217773605543,1.0227862121489792,10,1.4427864817587335
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.022805371245238,2,1.887478615814768
0.6,11,1.9634954084936205,2356.404896043516,1.0227958471010978,3,1.829663092949758
0.6,11,1.9634954084936205,2038.3115331516585,1.0227914389743769,4,1.8532066168984924
0.6,11,1.9634954084936205,1885.6580480305115,1.0227890830829953,5,1.75626200590257
0.6,11,1.9634954084936205,1810.2921745512624,1.0227869473281066,6,1.852784770296746
0.6,11,1.9634954084936205,1741.5470732448105,1.0227839035850288,7,1.8011536152159031
0.6,11,1.9634954084936205,1626.97451018848,1.0227819813203052,8,1.7346502796159087
0.6,11,1.9634954084936205,1560.838626477914,1.022781005530742,9,1.5679270012920101
0.6,11,1.9634954084936205,1540.5094632763664,1.0227810639663335,10,1.4427937440444645
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0228036551840414,2,1.8874817826286485
0.6,11,1.9634954084936205,2356.3978326288698,1.0227924149789602,3,1.8296692326386266
0.6,11,1.9634954084936205,2038.299313309392,1.0227862907913974,4,1.8532159449925905
0.6,11,1.9634954084936205,1885.6410910295972,1.0227822188392144,5,1.7562737927818581
0.6,11,1.9634954084936205,1810.270468883887,1.022778367023576,6,1.852800313700939
0.6,11,1.9634954084936205,1741.5209715137464,1.022773607219847,7,1.8011717476112246
0.6,11,1.9634954084936205,1626.945248742738,1.022769968894482,8,1.734670653070788
0.6,11,1.9634954084936205,1560.8058758660807,1.0227672770442677,9,1.567948047394201
0.6,11,1.9634954084936205,1540.4725215454425,1.022765619419165,10,1.442815531339238
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0228007950820466,2,1.8874870606753977
0.6,11,1.9634954084936205,2356.3860603125568,1.0227866947754694,3,1.8296794655448478
0.6,11,1.9634954084936205,2038.278947049217,1.022777710486645,4,1.8532314920243815
0.6,11,1.9634954084936205,1885.6128296604882,1.02277077843334,5,1.7562934379315238
0.6,11,1.9634954084936205,1810.2342932821912,1.022764066516737,6,1.852826219952855
0.6,11,1.9634954084936205,1741.4774693962834,1.0227564466122787,7,1.801201969079519
0.6,11,1.9634954084936205,1626.8964806993013,1.0227499481862723,8,1.7347046098898977
0.6,11,1.9634954084936205,1560.7512928617416,1.0227443962354712,9,1.567983125483709
0.6,11,1.9634954084936205,1540.410953732649,1.022739878509781,10,1.4428518449558578
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227967909392541,2,1.8874944499904376
0.6,11,1.9634954084936205,2356.369579156721,1.0227786864907313,3,1.829693791805585
0.6,11,1.9634954084936205,2038.2504345865343,1.0227656980604403,4,1.8532532583063168
0.6,11,1.9634954084936205,1885.573264371797,1.022754761866013,5,1.7563209418778687
0.6,11,1.9634954084936205,1810.1836485120464,1.022744045808658,6,1.8528624899199329
0.6,11,1.9634954084936205,1741.4165680438348,1.022732421763926,7,1.8012442808350073
0.6,11,1.9634954084936205,1626.8282076072828,1.0227219191979189,8,1.734752151664836
0.6,11,1.9634954084936205,1560.6748794878413,1.022712363107343,9,1.568032237439498
0.6,11,1.9634954084936205,1540.3247624459102,1.0227038412420266,10,1.4429026870825514
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227916240560777,2,1.8875039851323858
0.6,11,1.9634954084936205,2356.3483122812313,1.0227683527257294,3,1.8297122785192383
0.6,11,1.9634954084936205,2038.2136430709318,1.0227501974144884,4,1.853281345929951
0.6,11,1.9634954084936205,1885.5222110254108,1.0227340943398133,5,1.7563564338100162
0.6,11,1.9634954084936205,1810.1182991419537,1.022718211402946,6,1.852909294211437
0.6,11,1.9634954084936205,1741.3379846710197,1.022701420479577,7,1.801298882192758
0.6,11,1.9634954084936205,1626.7401128169781,1.0226857510355425,8,1.73481350266874
0.6,11,1.9634954084936205,1560.5762817488069,1.0226710280674884,9,1.5680956152738637
0.6,11,1.9634954084936205,1540.2135488530434,1.0226573393251444,10,1.4429682982489154
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.022785328092994,2,1.8875156040470151
0.6,11,1.9634954084936205,2356.32239834471,1.0227557608016007,3,1.8297348054988667
0.6,11,1.9634954084936205,2038.1688125754436,1.0227313095307742,4,1.8533155724782393
0.6,11,1.9634954084936205,1885.46000302634,1.0227089104977622,5,1.7563996834605868
0.6,11,1.9634954084936205,1810.0386722833618,1.0226867316038468,6,1.8529663294799397
0.6,11,1.9634954084936205,1741.24223330026,1.022663644724889,7,1.8013654196364668
0.6,11,1.9634954084936205,1626.6327730323148,1.0226416793264008,8,1.7348882660953149
0.6,11,1.9634954084936205,1560.4561456269435,1.0226206604049555,9,1.5681728494955334
0.6,11,1.9634954084936205,1540.0780421801715,1.022600675710161,10,1.4430482549730086
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227778880891123,2,1.8875293344215023
0.6,11,1.9634954084936205,2356.2917759047277,1.0227408807968028,3,1.8297614265748363
0.6,11,1.9634954084936205,2038.11583704222,1.0227089895273405,4,1.8533560199665913
0.6,11,1.9634954084936205,1885.386493533451,1.0226791504977246,5,1.7564507947545063
0.6,11,1.9634954084936205,1809.9445803974359,1.0226495316092834,6,1.8530337331556386
0.6,11,1.9634954084936205,1741.1290889200768,1.0226190047380808,7,1.8014440539354546
0.6,11,1.9634954084936205,1626.5059365746604,1.0225895993492455,8,1.7349766230875263
0.6,11,1.9634954084936205,1560.3141900725832,1.0225611404392643,9,1.5682641277482543
0.6,11,1.9634954084936205,1539.9179261326244,1.0225337157576015,10,1.4431427520455302
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.022769304044433,2,1.8875451763480011
0.6,11,1.9634954084936205,2356.2564451229287,1.0227237127116136,3,1.8297921421040222
0.6,11,1.9634954084936205,2038.0547170314956,1.0226832374050212,4,1.8534026892080353
0.6,11,1.9634954084936205,1885.3016837134423,1.0226448143413671,5,1.7565097690613989
0.6,11,1.9634954084936205,1809.8360254758038,1.0226066114220351,6,1.8531115074961493
0.6,11,1.9634954084936205,1740.9985545244579,1.0225675005233206,7,1.801534788250192
0.6,11,1.9634954084936205,1626.3596074718123,1.0225295111099115,8,1.7350785777885245
0.6,11,1.9634954084936205,1560.1504203450966,1.0224924681781948,9,1.5683694549237188
0.6,11,1.9634954084936205,1539.7332074901035,1.0224564594774694,10,1.4432517951638846
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227595759589556,2,1.8875631299328413
0.6,11,1.9634954084936205,2356.21640618581,1.0227042565463533,3,1.829826952498211
0.6,11,1.9634954084936205,2037.9854531896112,1.0226540531647776,4,1.85345558114073
0.6,11,1.9634954084936205,1885.2055749122885,1.0226059020306135,5,1.7565766079617409
0.6,11,1.9634954084936205,1809.7130098160596,1.0225579710453068,6,1.8531996551067456
0.6,11,1.9634954084936205,1740.8506335672394,1.0225091320854167,7,1.8016376262279858
0.6,11,1.9634954084936205,1626.1937903700577,1.0224614146151312,8,1.735194134979854
0.6,11,1.9634954084936205,1559.9648425112714,1.022414643630723,9,1.568488836667572
0.6,11,1.9634954084936205,1539.523894072882,1.0223689068813044,10,1.4433753909038722
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227487038326806,2,1.8875831952965267
0.6,11,1.9634954084936205,2356.1716593047154,1.0226825123013858,3,1.8298658582241079
0.6,11,1.9634954084936205,2037.9080462489972,1.0226214368076996,4,1.8535146968280087
0.6,11,1.9634954084936205,1885.0981686551884,1.0225624135676432,5,1.7566513132469697
0.6,11,1.9634954084936205,1809.575536021642,1.0225036104827319,6,1.853298178940581
0.6,11,1.9634954084936205,1740.6853299618783,1.022443899429819,7,1.8017525720033472
0.6,11,1.9634954084936205,1626.0084905338035,1.0223853098725335,8,1.7353233000820176
0.6,11,1.9634954084936205,1559.7574634447462,1.0223276668070214,9,1.5686222793801723
0.6,11,1.9634954084936205,1539.289994740981,1.0222710579821856,10,1.4435135467206803
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227366876656074,2,1.8876053725737403
0.6,11,1.9634954084936205,2356.1222047158353,1.0226584799771166,3,1.8299088598033597
0.6,11,1.9634954084936205,2037.822497028155,1.0225853883350056,4,1.8535800374584335
0.6,11,1.9634954084936205,1884.979466646505,1.022514348954893,5,1.7567338869195979
0.6,11,1.9634954084936205,1809.4236070016952,1.0224435297383707,6,1.8534070822989328
0.6,11,1.9634954084936205,1740.5026480811932,1.0223718025626178,7,1.8018796301984068
0.6,11,1.9634954084936205,1625.8037138451575,1.0223011968906448,8,1.7354660791551073
0.6,11,1.9634954084936205,1559.528290825379,1.0222315377184588,9,1.5687697902174456
0.6,11,1.9634954084936205,1539.0315193932283,1.02216291279473,10,1.443666270950009
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,0,0.8484784096970291
0.6,11,1.9634954084936205,2827.3880968302433,1.0228215767634854,1,1.7185580045556745
0.6,11,1.9634954084936205,2827.3880968302433,1.0227235274577364,2,1.8876296619133466
0.6,11,1.9634954084936205,2356.0680426802,1.0226321595739947,3,1.8299559578125661
0.6,11,1.9634954084936205,2037.7288064316353,1.0225459077480414,4,1.8536516043458553
0.6,11,1.9634954084936205,1884.8494707696952,1.0224617081950549,5,1.756824331193354
0.6,11,1.9634954084936205,1809.2572259709202,1.0223777288167104,6,1.853526368831483
0.6,11,1.9634954084936205,1740.3025927570734,1.022292841490544,7,1.8020188059233793
0.6,11,1.9634954084936205,1625.579466803463,1.022209075678889,8,1.7356224788995203
0.6,11,1.9634954084936205,1559.2773331385333,1.0221262563775995,9,1.5689313770918483
